ID,Labels
143901,3
185854,1
61258,1
188999,0
49742,0
248331,1
95529,3
43958,1
161665,1
201663,0
186348,0
250534,0
117578,3
230154,3
44451,1
119111,2
150479,2
149719,0
63601,1
11505,2
166740,2
48815,0
133019,1
145599,1
169599,1
87429,1
131615,3
149139,1
252149,1
218389,1
32321,3
101796,3
55181,1
199843,1
165847,1
256398,2
119605,2
87077,3
217600,1
51367,0
217684,1
41650,0
7845,1
106032,3
133511,0
57816,0
199543,1
7451,1
190913,1
40347,0
12789,2
114472,0
220242,2
12694,1
147190,3
76583,0
116762,2
82098,1
84184,1
211153,0
244783,1
83157,1
30362,3
134852,3
62007,2
202626,3
72203,3
48025,1
248151,0
10225,0
117778,3
46830,1
17081,1
253463,2
59359,2
242060,1
113022,1
182973,0
141190,2
215368,3
270535,1
95171,1
29722,3
173571,2
74647,0
31069,3
156601,3
146113,0
254708,3
265970,1
258217,1
103206,1
139394,1
166357,1
119967,1
84771,1
252806,1
128316,0
233969,1
13505,2
238855,3
260996,0
150941,0
37647,3
207485,0
153108,1
58254,2
178767,1
54383,1
113167,0
225221,0
101491,3
147485,3
27035,0
168237,1
185105,3
44748,1
42004,0
27261,0
184336,0
43542,3
202855,1
230694,1
77443,3
236922,1
131951,1
233134,2
77549,3
143253,1
253699,1
92289,0
15267,2
113314,0
209040,0
251919,1
268697,1
184666,1
192254,1
194812,3
42444,0
55238,2
103624,1
235813,1
179880,0
59731,1
64522,2
226320,2
196575,3
98410,0
113540,2
117853,3
170729,0
37970,3
186162,1
25694,0
176299,1
94106,0
16505,0
149069,3
154770,1
95486,0
5922,1
68047,3
180743,0
128159,3
255262,3
28581,0
232498,0
165794,1
273828,0
130573,1
218386,1
117357,0
212786,1
23947,2
10258,0
143167,0
139131,0
152501,1
131734,0
79591,1
260621,0
269921,0
153500,1
267514,0
200612,1
172810,0
73031,3
168738,0
264281,2
209089,1
243927,3
56465,2
117690,2
34921,3
92042,1
112804,2
164279,2
109696,3
256002,2
254925,0
1344,1
162225,0
238854,3
212523,1
10679,0
132638,0
154118,0
30125,3
90277,1
228626,1
89445,1
63847,0
8503,1
56055,2
141866,1
162639,3
268186,1
171884,2
267574,1
188784,1
199291,0
69796,1
269151,2
17946,3
148106,3
44697,1
113842,2
113925,3
223096,0
172495,0
40599,1
128321,1
276231,3
271,1
169196,2
19711,3
275143,1
187872,1
222471,1
15239,0
240955,1
58649,2
210490,1
118148,3
188054,1
152691,1
148288,2
856,2
261268,0
83978,0
39506,0
65404,3
162727,0
124265,0
19290,0
5924,1
18579,2
96371,0
48153,0
91870,1
275778,3
23809,0
74080,1
197886,0
95291,3
115128,2
29618,1
263397,3
72116,3
106545,3
105511,0
163560,1
82431,1
67502,0
239797,1
158379,1
265015,3
102057,2
254734,3
198656,0
24571,0
29891,3
189649,1
203133,3
138198,2
223755,3
132305,0
240525,1
255323,2
83066,1
198724,0
257914,1
70918,0
157199,0
122000,0
42263,0
97872,0
64261,1
180412,2
73017,3
209737,1
183529,1
228913,1
241902,0
187602,1
243075,1
204343,0
12049,2
21486,1
201120,3
162429,2
89297,1
35728,3
239313,3
214880,2
114726,0
245769,3
155475,2
50586,0
104680,1
238279,0
70005,3
268593,3
143347,0
140425,3
180850,2
229396,1
236793,3
243213,0
210780,1
56695,1
54000,0
46751,1
40945,3
80001,1
32989,0
23055,0
163514,2
164243,2
238690,3
248214,0
46946,0
265672,3
156119,0
97795,1
151274,0
102555,2
210145,2
59920,2
10016,1
33887,0
277521,0
155524,2
106142,0
200284,1
41916,2
197182,0
4565,0
116116,1
184840,3
100280,1
15817,0
128461,2
25027,0
250486,2
142909,1
235268,1
117392,1
10697,1
76283,2
133213,1
215948,1
241760,1
209399,0
14231,1
86347,1
65968,0
58909,2
200018,1
269030,0
209842,0
1219,1
204501,0
36508,0
112145,1
276245,3
89888,1
125716,0
201981,0
178332,0
54372,1
121347,1
26366,1
250946,1
215591,0
265380,2
225229,0
179040,0
544,0
258502,2
233849,0
220803,2
63373,2
67962,3
12766,2
21097,1
199932,0
181624,1
41681,0
100538,1
224536,1
206628,1
222961,1
76817,1
101565,3
165193,0
266401,1
52342,1
109878,1
144193,3
254047,1
205256,3
8262,2
219974,1
178824,1
19239,1
2113,1
228166,0
5448,0
200972,1
272446,0
62958,2
212039,1
102634,2
26893,3
51163,1
218759,1
13368,2
103071,2
211618,0
240429,0
250026,1
52094,0
243643,2
88300,0
237164,1
268990,3
60298,2
97684,0
40362,3
103359,1
267570,1
129594,0
84134,1
68695,1
216824,1
24671,0
250122,0
16929,2
63089,2
182288,3
183232,0
145915,0
49162,1
85110,1
127199,0
232541,2
180891,1
195924,0
58027,1
86853,1
269178,2
135409,3
233382,1
10746,1
114635,2
34113,3
138093,2
179548,1
119048,2
103644,1
63153,1
64259,1
264450,3
241743,2
216840,0
269840,1
142784,1
232667,2
8051,2
85740,1
143922,3
173942,2
27874,3
268181,1
67940,3
36099,0
141512,1
266841,1
164464,0
185800,1
185650,0
185947,0
29142,0
127116,0
60133,1
139269,0
191332,0
40280,3
147235,3
66085,2
191555,3
147230,3
143917,3
122153,1
258161,2
192800,1
74362,0
50207,1
239400,1
203970,0
251405,1
232314,0
236179,0
66032,2
60621,1
60349,1
223972,0
131969,0
223437,2
237848,3
210858,0
221296,1
180030,0
111154,1
161024,1
107194,1
15669,0
220222,1
199579,1
142564,1
15638,0
53236,0
24847,0
142272,1
233642,2
258592,2
61147,1
88877,1
130302,1
10752,2
34655,3
222021,1
80017,1
262151,1
143739,3
5308,3
248910,0
12774,2
20423,3
160273,3
119840,1
48579,1
177065,0
111437,2
14028,2
4270,0
142240,1
151459,2
166868,1
49441,1
239421,1
124965,1
50284,0
264497,1
29962,3
235580,1
185048,0
24221,0
216377,2
99115,1
264996,3
222306,2
142362,1
133198,1
221150,2
91974,2
34901,1
4598,0
16166,0
73220,3
254139,1
271829,3
241678,1
223997,0
235802,2
99944,0
82335,0
126836,0
243784,2
24926,0
124450,0
66582,1
200737,1
244158,2
262614,0
15967,0
157173,1
117364,2
114318,1
20787,1
116112,1
12245,2
256708,2
92634,0
73257,3
112285,1
80676,0
100200,0
145642,0
222712,0
3492,0
56129,1
54912,1
63750,2
64858,1
149927,1
6849,1
247272,3
144092,1
187222,1
113265,1
13702,2
160924,1
198437,1
147012,3
89634,1
72963,3
229269,1
87703,1
72318,1
95825,3
253285,0
252927,1
13931,2
216017,2
87286,1
19145,0
178676,1
129296,1
226538,0
60738,1
102089,2
173038,0
259108,1
60868,1
47994,2
179462,1
139962,0
245646,3
241662,1
202851,1
154010,1
224539,2
214783,2
255921,1
271012,3
64601,1
146130,3
22473,0
256437,2
122051,0
156167,1
212729,1
53669,0
134932,3
29271,0
77150,2
22148,0
88731,1
37774,3
194995,1
143442,1
158952,2
92894,1
21917,1
162976,1
38745,3
255475,2
113810,3
135441,0
10963,2
214771,1
187642,1
267996,0
20453,3
148860,3
70501,0
14238,1
266158,3
87177,1
273551,1
142406,1
227030,1
181883,0
119540,1
53854,1
41524,0
181017,0
12840,2
222925,1
259957,3
159681,1
64938,1
135615,3
101697,3
261009,0
181482,0
136651,0
193128,3
259729,1
144032,3
24795,0
22786,0
262293,2
152705,0
89916,1
153790,1
146818,3
214361,1
242484,3
173555,1
93614,1
231709,0
207255,0
68006,1
49073,1
188527,1
155653,1
271928,0
94862,0
84768,2
121452,3
53722,1
51971,0
57301,2
143422,1
120489,1
244012,3
73774,1
227774,0
203909,3
259123,1
90665,0
35234,3
236261,1
33023,0
41,1
85742,1
233474,0
63166,2
258556,1
127785,0
208608,1
161985,0
129167,1
11610,1
240788,1
82472,1
217165,2
165671,1
272981,0
254005,1
147028,1
172322,1
154408,1
117962,3
276879,3
166762,2
214444,0
210716,2
221101,2
32009,0
223451,1
246927,0
267098,1
182673,2
111124,1
82381,2
21782,2
203174,1
38377,3
83105,1
256132,2
45194,2
110897,2
68924,1
152456,1
139100,1
103441,1
98068,2
146032,3
130574,1
26332,1
182808,1
248592,2
200708,1
222564,2
224150,3
109110,1
191212,3
147676,0
259081,3
220346,1
244311,0
44847,2
255272,1
97109,3
90924,1
171711,2
28780,1
103554,0
93814,0
21941,0
274835,3
240478,0
74792,0
98545,3
34238,3
169142,1
111824,1
178365,2
171332,2
71783,0
158590,1
39092,3
13511,2
219933,2
267114,1
16584,0
1249,1
87252,1
160827,0
257431,1
223413,2
72945,3
178490,2
79402,0
4184,1
80955,0
277194,3
148776,3
74571,1
133419,0
4068,1
7255,1
18341,0
134876,1
116341,1
25416,0
184226,0
68350,1
201647,0
142357,1
250909,1
132127,1
182228,0
27536,3
273595,2
210096,0
119407,2
27021,1
174754,1
52475,1
262480,1
124816,1
180674,1
202470,0
129444,0
252266,1
52197,0
113108,0
15839,0
109919,3
194346,3
182559,0
137590,2
188460,1
23002,3
169586,1
220519,1
34628,3
135815,0
75654,1
155270,1
153347,1
128152,3
95006,0
26827,0
40455,3
15230,1
66625,1
160148,3
51471,0
253363,0
178014,0
121076,3
218288,1
169692,0
238,1
231994,1
193066,3
241962,0
43222,3
18597,1
121016,2
260839,3
87351,1
131136,0
149231,2
16276,1
45249,0
156234,1
193458,3
177636,1
102312,1
17826,0
149480,2
119041,1
207482,0
175287,2
60858,1
107698,3
191776,3
136333,0
113269,1
231011,1
173693,1
126649,0
274300,3
262796,0
217883,2
239495,2
177194,1
256440,2
17088,2
78602,2
26217,1
187227,1
228316,1
130327,1
72912,0
244795,3
53407,0
11176,2
169980,1
267314,0
2045,1
265264,0
230103,2
156615,1
63188,2
172615,1
250230,0
107926,0
241834,0
38704,1
160991,1
219747,0
123794,1
71891,0
96260,3
175303,2
250200,1
29989,3
121944,0
155834,1
106923,3
196992,0
167225,0
4211,2
182437,3
277667,3
56474,2
185279,0
271081,3
80649,1
223220,1
265184,0
40730,3
78376,2
241617,0
245866,3
64164,1
271323,0
94789,0
241282,3
250445,0
271584,0
16707,2
226615,2
12913,2
198384,1
126369,0
166520,1
157549,0
34885,0
115078,1
46142,0
183858,2
267173,1
266694,1
195871,0
252975,1
272109,0
120343,2
122489,2
107706,1
55512,1
94723,0
185742,1
164870,2
154821,0
197593,0
166202,1
37465,0
125905,3
168998,0
28596,1
197655,0
80252,0
120642,2
42785,3
61187,2
266385,1
52188,2
121515,1
240333,0
161375,1
158631,1
29005,0
50092,0
145220,2
208684,0
56991,1
152708,0
205640,1
194299,0
208698,1
127551,3
111401,1
123276,3
209856,2
55699,1
270692,0
206242,3
188287,1
214180,0
135904,0
160452,3
235819,1
203614,0
204319,3
98085,0
164199,1
91570,1
155265,1
137119,0
62533,2
260597,1
117899,3
85182,1
178660,0
188700,0
243628,2
14129,2
94415,1
144777,3
254320,2
223507,2
84494,1
111725,0
62304,2
37140,3
24319,0
55880,2
12645,2
33659,3
231678,1
171062,2
134353,0
160506,3
268816,0
232332,2
267633,0
258508,1
189438,0
51067,1
86890,1
184808,2
24179,0
76399,1
3206,1
227171,2
251725,2
128607,3
191364,0
223007,1
153923,1
160361,3
3688,1
56854,2
233069,1
275439,0
37829,3
185645,0
32428,3
225731,1
43538,3
142050,1
56126,2
162568,0
121609,3
109942,3
123798,1
227277,1
259587,1
111682,1
193478,3
185934,0
181953,3
166977,1
55365,1
119500,0
162442,1
262922,3
140233,1
264558,3
200904,1
185796,0
223455,1
78628,2
157428,1
175500,2
232195,3
255849,1
238629,0
145052,3
237172,1
159303,1
185230,1
185116,0
159420,1
80537,1
151755,1
114184,0
103200,1
87345,1
112877,0
27999,3
248086,1
8574,2
247527,1
180909,1
67779,0
180277,1
21427,0
88846,1
98278,0
134503,0
142756,1
180522,0
139609,1
46756,0
222905,1
24243,0
125996,3
228147,2
65038,2
128621,0
90072,1
269401,0
160687,3
102725,2
210123,0
218072,0
83642,1
118712,3
252917,1
138576,1
275463,3
209796,0
179759,0
79930,1
161034,0
197025,1
7392,1
59752,2
131600,0
224857,0
114217,0
157575,1
244505,0
62517,2
250643,0
163371,1
270390,1
250826,1
227837,2
75485,1
243054,0
26134,0
229882,3
18118,2
230351,1
137820,1
166063,1
221988,2
86640,1
133965,0
104373,1
233900,1
10141,3
14217,2
138922,1
220006,1
152369,0
157561,0
102894,1
175056,2
222154,1
87102,1
7443,1
231082,1
28335,3
112605,1
96094,3
264808,1
115207,1
187484,1
191295,1
77033,3
220529,2
772,0
163900,1
191804,3
202415,0
137274,1
98973,1
114156,0
165330,1
203742,3
55265,1
100028,3
82111,1
57100,1
157809,1
265261,0
186046,1
209910,1
269970,3
252387,1
197712,3
39552,0
235158,1
259018,2
83309,1
240977,1
247638,1
78729,2
235299,1
36040,0
271067,3
189119,0
246713,1
29566,0
207907,2
61680,1
96192,3
45293,2
176852,0
66369,1
88580,1
3701,0
240918,0
116195,0
223924,1
254391,0
195011,1
40009,3
18724,2
122005,3
138912,1
167387,2
272124,1
209122,2
213537,1
1983,0
37790,3
199675,0
240919,1
141730,0
111886,1
253862,1
119668,0
9057,2
65239,1
174301,1
150612,0
211842,2
188908,2
265481,2
260466,1
191347,0
192222,3
232840,2
124428,0
221977,2
84339,2
156689,3
101573,3
115761,1
271343,0
264920,3
274293,3
78838,1
258740,1
113319,0
132207,1
220710,3
196089,2
103066,2
135764,0
179361,2
245643,3
92071,1
163752,1
51264,1
223762,3
257004,1
46310,0
43941,0
219534,0
138220,0
28111,3
113753,3
132928,0
192959,0
250279,2
124354,0
231020,1
139519,0
106167,0
191220,3
241793,1
136355,0
253558,3
113852,0
157598,2
124627,1
36202,2
30390,1
78476,2
169399,1
193169,1
193214,0
170907,0
269406,0
184040,1
248367,0
150106,0
37366,0
193827,0
201342,1
180291,2
227483,1
139698,0
233179,0
139437,0
22432,0
215571,1
46670,1
182361,3
196902,0
248563,1
34196,0
75117,1
150989,0
185954,0
76241,2
171537,2
158266,1
273655,0
22685,0
109411,3
34289,0
170902,0
171426,2
40432,3
59259,2
243202,0
34156,0
267865,0
72129,3
273651,0
264354,0
129703,0
186924,1
89277,0
25686,0
142785,1
174275,0
14930,0
214543,2
34761,3
224483,1
41868,1
15608,1
20682,2
184174,3
72903,0
93942,3
251967,1
172877,0
44351,1
131968,1
101665,0
250128,1
146552,3
211674,1
277937,1
253960,0
16470,1
139808,1
155591,1
125381,0
21422,0
38350,3
124874,0
95658,3
236949,3
76777,0
96637,1
76888,1
175045,1
78503,2
100562,1
195381,0
19004,0
39852,3
152687,0
267822,1
217696,1
155583,1
66568,1
254176,0
187539,1
139631,1
2432,1
270121,0
202581,0
159900,0
241566,1
274755,3
190986,3
226832,1
157293,0
18683,2
42401,0
138092,2
159195,1
57328,2
73459,1
88119,1
166798,2
9489,0
79007,0
169168,1
75439,3
127565,0
251858,1
128,0
181165,3
18967,0
246438,3
277853,0
121546,0
85513,1
128831,2
58908,2
198529,1
117667,3
36474,0
20006,0
147796,3
57650,2
241568,3
252087,0
82575,2
232900,1
213734,0
131327,0
198123,2
18388,1
265004,0
217825,1
172347,2
12091,2
250755,1
133410,3
200072,1
52847,1
242913,0
127606,0
30601,2
117238,0
95255,0
21927,0
152299,0
154057,1
65932,1
260,2
16075,0
62139,1
57661,1
214282,2
34930,0
142005,1
227863,0
240066,1
227015,1
77107,2
181699,1
74393,0
99583,0
38788,1
1399,0
154056,1
91222,0
172528,2
49081,1
270482,1
51841,1
117953,3
51619,1
146065,3
266522,0
273032,1
96945,0
39456,3
15562,0
119892,1
3550,1
205312,1
182269,0
217967,2
207183,2
77609,3
187505,1
104432,1
194289,1
112208,1
266904,1
109906,0
277594,0
7299,1
217014,1
193855,3
46952,0
259244,1
209983,0
236685,1
179083,0
255591,1
214138,1
251464,1
141061,1
260032,1
169514,1
230304,1
218081,1
221715,1
110303,1
49872,0
169566,0
140421,0
52735,3
203893,3
11474,2
153889,1
57715,2
222609,1
220969,1
40271,3
223701,1
53975,0
159030,1
73674,1
216084,1
133610,0
242232,0
195934,0
186763,1
83951,1
175459,2
88086,1
147523,1
25183,0
95233,0
245880,3
70752,1
251115,0
146311,1
108761,0
233806,1
131033,1
460,2
119971,2
146583,3
171927,0
225696,1
221508,2
89544,1
133145,3
112567,1
25758,0
177890,1
68593,1
165851,3
15983,0
66468,0
236195,3
221790,1
3414,0
47310,1
154765,0
161612,1
74845,2
151419,2
273593,1
259079,1
263762,3
118591,3
10188,2
42859,0
175488,1
186989,1
275120,1
170852,1
118524,3
71122,2
170909,2
152431,1
238210,3
53022,0
247165,0
197068,1
40645,0
94536,0
94748,0
127722,0
33735,3
164774,2
19599,1
213534,1
48216,2
18129,0
169960,2
161894,0
171191,1
245286,3
205314,0
252743,1
217174,1
98888,0
113751,3
239906,1
150256,2
236858,1
222928,1
183007,1
176270,2
130961,1
210396,1
225483,1
277351,0
69338,0
119,0
168075,2
126326,0
6379,1
115850,0
31575,1
87424,1
166066,1
56966,2
203928,3
259765,1
18848,0
223285,2
195175,1
75096,3
267741,1
106503,0
183605,1
255110,2
231058,1
247655,0
216104,1
177081,2
4386,0
155436,1
11941,2
136534,1
269392,3
123456,1
25290,0
195034,1
121861,3
234047,1
43017,3
4550,3
226767,1
212537,1
246859,0
130340,1
138346,0
241534,1
499,2
100947,0
95254,0
20060,1
95151,3
78427,2
179780,0
259840,0
118238,3
167601,0
105321,1
91356,1
207509,0
251039,2
210568,0
17187,2
125048,1
68802,3
85672,3
64302,0
222583,2
137192,1
229305,2
64675,1
126516,0
10692,0
158160,1
8746,2
260699,2
148484,3
14932,1
45022,0
5344,0
170764,1
191125,3
273246,3
153143,1
197666,0
241205,1
99454,2
266439,1
190150,1
126576,1
60973,1
170206,2
32236,0
235722,3
222077,0
251291,1
30248,3
128271,3
59993,2
268887,2
199103,0
54723,2
203564,0
162893,1
244125,1
194204,0
6085,1
243845,1
123165,2
111624,1
16992,1
252710,1
78364,2
225244,1
140592,1
214728,1
275596,0
131819,3
141579,1
265578,1
92992,1
151494,1
160348,0
3646,0
105882,0
181371,0
47407,0
277783,0
82505,1
40214,0
77814,1
272704,0
235163,1
223049,1
105725,1
219092,3
164980,1
84380,2
123266,2
248336,0
24681,2
88671,1
218093,0
105313,1
39263,3
84803,1
203445,1
104020,3
61299,1
202081,0
213015,1
277214,3
38878,0
187711,1
270298,2
176897,0
5142,3
155437,1
89632,1
159539,1
107310,1
149998,0
246224,3
148203,3
209845,0
220488,1
265022,1
86367,1
274080,1
134871,0
139154,1
140008,0
23246,1
169041,1
40787,3
18582,0
6290,1
84746,2
140384,3
61149,1
203813,0
243757,1
11546,2
211222,0
41441,0
155784,1
130678,0
112164,1
261288,0
31064,0
20090,0
239446,2
1182,1
131071,0
88576,1
209584,1
141524,0
115495,0
166844,1
262346,1
48705,0
7198,3
158887,1
233329,1
194487,0
195057,1
58347,2
170797,0
232294,0
277313,3
81474,0
104125,1
178829,2
9923,2
232346,0
194813,1
255021,1
248559,1
157544,0
88304,1
102309,0
276701,3
241138,1
158309,2
74690,1
24161,1
247651,0
170333,3
47422,1
239784,1
271406,0
67354,3
253366,0
263540,3
275412,1
247978,1
208008,3
242279,0
66501,0
195006,1
263979,3
270151,0
266353,1
104097,0
157241,1
116975,0
171014,2
200742,1
142361,1
26167,0
178169,1
205761,0
134254,0
208133,3
23609,1
251073,2
270659,1
229038,0
163724,1
123987,0
47304,1
219100,0
157176,1
124023,3
208759,1
32713,3
69095,1
246642,1
111519,1
247132,0
160187,3
20742,2
164054,2
57411,1
214262,2
164316,2
195656,1
267873,3
84413,2
167735,2
34771,0
194169,3
40346,3
263597,2
131442,0
19356,1
128010,1
33163,0
117335,1
239710,1
150456,2
217857,2
28100,3
6080,1
175100,2
222555,1
56616,0
61130,2
151434,2
204467,1
137380,1
70572,0
150930,1
22541,0
35987,0
198799,0
232950,0
46872,1
242565,0
51648,1
105203,1
156219,0
12966,2
107833,0
265287,3
246515,3
129761,3
3481,0
32579,3
73727,1
32854,0
136809,1
226711,0
20338,1
101718,1
32642,3
245541,0
232849,2
74855,0
74391,3
152731,0
106,1
228636,0
127958,0
233446,1
270831,0
219120,1
210274,1
102615,2
77197,1
87291,2
49195,0
119857,2
197249,1
24661,0
152277,1
198796,0
74557,1
119219,2
267559,0
160393,3
240844,0
75843,1
143980,3
224412,3
102157,2
167221,0
150706,0
211004,1
32998,0
128819,1
116750,1
42396,0
11402,3
16646,2
172726,1
19739,1
264403,0
36258,0
248744,2
7614,1
1836,1
129645,0
80187,0
232935,1
277576,1
84952,1
71403,2
6936,2
68994,0
228313,2
137474,0
1040,1
239718,1
133430,3
5090,0
172487,0
211743,2
53838,0
51191,0
262220,3
78470,2
276416,3
111752,0
87182,2
274440,3
82046,1
195554,3
71259,1
245078,3
157426,0
152743,0
187980,1
39096,3
193215,1
5015,0
204312,3
171274,2
245388,3
252569,0
163889,1
65102,2
94195,0
200089,2
153517,2
220843,2
72641,0
69594,3
197835,0
4086,1
110054,1
268428,1
159704,1
93395,1
111373,0
169359,1
209668,0
33781,3
56650,1
93328,0
132993,1
155697,1
237721,3
232941,1
196134,3
22739,0
68454,1
181843,1
160713,3
265965,3
204627,2
211197,2
175146,1
221757,1
91755,1
121121,1
67277,0
252495,2
181354,0
198323,0
110328,2
114170,1
160391,3
103338,1
90753,0
255787,3
111502,0
200533,1
134975,3
82113,0
139210,1
31944,3
58749,2
124528,0
54033,0
138218,1
199664,0
25721,1
244136,0
263828,0
69696,1
197149,0
135061,0
50595,1
192139,0
32838,3
177349,1
31958,0
44839,1
227666,3
233268,1
197524,0
143325,1
263154,1
13619,2
78088,2
192325,1
81627,1
1483,0
170606,0
11359,3
173261,0
274644,3
243632,2
50334,3
182008,0
53299,1
57625,2
109292,1
147948,3
224461,2
151515,1
261722,1
15821,0
207743,1
95167,0
11124,2
242488,0
271270,0
118939,0
247606,0
15340,1
204,1
126597,0
99725,0
140879,1
226172,0
230913,1
47713,2
138200,2
46888,1
59675,1
186473,0
42524,0
206298,1
60778,1
91916,1
31239,0
208284,0
7330,1
65347,1
31906,0
84434,1
256327,1
193165,1
15125,1
105701,1
264329,2
71788,0
263252,0
94692,2
18015,0
26454,2
238549,3
84272,1
73798,1
47364,0
112207,1
140152,2
138098,2
271519,0
34802,0
263518,0
28866,0
269875,0
229503,2
77951,2
3710,0
129069,1
76044,1
150894,1
72662,3
22348,0
233643,0
135578,1
124526,0
38007,0
132205,1
80583,1
125455,0
17587,2
94076,1
196467,0
186015,1
264943,3
162120,0
131094,0
4452,0
62096,2
126449,0
161299,1
183971,1
255219,0
272494,3
104807,1
13753,2
21827,1
60682,2
240667,0
2999,1
27731,3
108284,3
127940,0
176271,2
204413,2
197767,0
100988,0
30542,0
107500,3
217575,1
268197,2
134280,0
277868,0
129203,0
212005,1
228010,0
75094,0
260720,3
133412,0
264763,1
60460,2
203881,3
267245,2
15973,0
19453,3
149105,3
237362,3
169656,2
145377,3
130232,0
35982,0
202234,3
59280,2
51180,1
167473,1
258301,2
204394,1
4714,1
89005,1
133380,1
108706,0
199043,1
167592,1
219553,1
50569,1
179725,1
259206,1
220926,1
242028,0
166448,1
67844,3
184519,0
123681,0
140553,0
225992,1
183052,1
78808,2
143774,3
198581,0
177020,0
203471,0
179901,0
201403,0
207944,3
30283,0
195257,1
232399,1
227859,1
39239,3
11759,2
50722,0
92833,0
54554,0
219458,1
228217,0
217821,2
142713,1
137988,0
239406,1
204077,1
277808,0
203967,0
22275,0
101681,1
253390,0
156183,0
161393,1
17917,2
52235,1
39020,0
174725,0
104586,1
56490,2
205298,0
96379,0
193505,1
2997,1
27876,3
109569,3
158179,1
101851,2
35143,3
276959,0
193432,3
224053,0
12711,1
203322,3
266076,1
166699,0
84019,1
255977,2
275202,0
1068,1
164911,3
110478,2
34818,0
213643,0
98982,1
81407,1
194811,3
266283,3
35793,0
220878,2
149214,1
32271,3
175124,1
44426,0
54763,1
40371,3
176329,2
214999,1
187873,1
244113,2
236460,1
8528,2
251733,2
41123,0
89852,1
233541,1
119131,2
236394,3
121887,0
144641,3
252344,2
33763,0
217685,0
133038,1
124508,0
216350,1
40921,3
165954,1
92258,0
208452,1
62590,1
258229,1
24089,0
8606,2
140241,1
72596,3
101079,0
16507,0
115545,1
81946,1
27896,3
268257,1
246926,0
98680,3
58562,2
271798,0
164578,2
147707,3
43345,0
47529,1
72625,3
168264,1
25893,0
19768,1
120345,2
250733,1
137024,1
235146,1
33013,0
139597,0
82610,1
254366,1
98154,1
188537,1
125079,1
139975,1
32196,0
153219,0
132712,1
161803,3
8648,2
152440,0
196714,3
167857,1
16046,0
170765,2
24345,0
225006,0
252268,1
28898,1
110714,2
100027,3
208999,0
188012,1
216332,1
162698,1
234505,3
173176,0
240163,1
249573,1
150172,2
245380,3
232257,0
146514,3
212993,0
249578,1
28501,0
132175,1
85979,1
250565,2
266950,1
111506,0
134339,0
151085,1
112426,0
277312,3
26650,0
152526,1
98493,2
183838,3
79578,2
201483,1
25817,0
140440,1
154291,0
238973,3
193252,1
53005,0
162272,0
93680,0
91521,1
96545,1
239520,0
191771,3
217985,1
215283,2
95488,3
158053,0
120105,2
142249,1
137950,1
108918,3
252467,2
92101,1
107758,0
6226,1
235531,2
264036,0
51599,0
206705,1
263839,0
140307,1
20892,1
109034,3
40304,3
128033,3
210519,1
240167,1
49251,0
70686,0
94181,3
141493,1
254080,2
884,1
155051,1
113042,1
80034,1
124317,0
223469,2
207520,0
145630,3
223453,1
217125,1
198302,1
84145,1
262329,1
213444,1
73787,1
77931,1
183753,3
257672,2
112379,2
155592,1
114934,1
268479,0
263709,1
73553,1
48633,1
145171,0
249618,1
44679,1
101601,3
26087,1
68343,0
36976,3
35451,0
271812,0
86080,1
124474,1
144272,3
194699,1
257544,2
198113,2
128955,3
239615,0
210151,1
268640,1
109515,0
54122,2
275172,0
20206,0
238760,3
89770,1
63145,1
46649,1
45552,0
100704,2
17563,2
108825,0
231742,0
142246,1
31295,0
104107,0
234148,0
162037,1
55314,1
61403,3
77589,3
45255,1
189633,0
214058,3
156292,0
214406,1
79309,0
140583,0
244921,3
242162,0
167930,1
188486,1
149434,1
189178,0
77102,1
274534,1
117122,0
146369,3
257434,2
250256,1
152993,1
65714,1
134264,1
127447,1
270913,0
64559,1
244742,0
75972,2
191224,3
163564,0
152915,1
125337,2
105913,0
161032,1
124394,0
199355,3
56696,2
276230,3
158788,1
135978,0
142648,1
99053,3
234475,3
194349,3
106551,3
60454,2
237598,3
169510,1
269359,1
141135,1
150387,2
37732,0
240639,0
154317,1
32385,3
97245,0
189030,0
124553,1
119250,2
44378,3
112216,1
160157,3
273376,1
243961,3
98871,0
154978,0
275345,0
205682,0
193254,1
157402,1
205047,1
137823,0
143776,3
6821,0
69417,3
55732,2
24720,2
17637,2
38940,3
20118,0
63808,2
149178,3
129138,0
175593,1
17113,0
170389,3
248382,0
270493,0
6750,0
27292,0
186860,0
108170,1
249440,1
3952,0
88691,1
25488,0
143476,1
178733,1
190259,0
237222,2
190936,1
245616,3
56393,0
274608,3
258684,1
132268,0
276530,3
115339,0
203269,3
262909,3
120651,2
94872,1
180558,1
175099,1
2891,1
214976,0
14607,1
204703,3
111599,1
201117,3
268440,1
112456,0
193370,0
242651,2
89333,1
92355,0
91211,0
234527,3
7866,1
27923,3
107087,1
31383,0
125997,0
155492,1
105382,0
60249,2
161229,1
182664,0
230508,1
241626,0
241261,1
191699,3
157261,1
176012,1
60950,1
30194,3
276259,3
106349,1
44079,1
225442,1
24991,0
88017,1
160028,3
106806,3
9086,2
60658,2
263556,3
207558,1
169942,2
130838,1
125817,0
208741,1
226190,1
163236,1
259277,1
32715,3
50433,0
75284,0
212221,0
34741,3
23546,1
36283,0
210227,1
259884,1
1949,1
130045,1
156586,3
12855,2
237047,2
186563,1
216082,1
48413,0
265092,1
175562,0
94169,3
62636,1
70469,1
60677,2
55469,1
